sources_sourceID,river,city,state,country,region,measurement_location,exact_lat,exact_lng,street_number,street_name,street_lat,street_lng,feature_class,miles_from_site,post_code,place_name,county_number,county_name,state_name,agency,agency_id,full_site_name,unique_site_name
95,"Arkansas River","Buena Vista",CO,"United States",West,,38.84916220,-106.12473970,,,38.84877,-106.1251,S1400,0.05,,"Buena Vista",15,Chaffee,Colorado,USGS,07087200,"Arkansas River @ Buena Vista, CO","Arkansas River @ Buena Vista, CO"
96,"Arkansas River","Cañon City",CO,"United States",West," Riverside Ave, ZIP: 81212",38.43388674,-105.25721280,,"Riverside Ave",38.43359,-105.25716,S1400,0.03,81212,"Cañon City",43,Fremont,Colorado,USGS,07096000,"Arkansas River @ Cañon City, CO","Arkansas River @ Cañon City, CO"
97,"Arkansas River","Chaffee County",CO,"United States",West,"10000 Co Rd 194",38.65221880,-106.05112600,10000,"Co Rd 194",38.65172,-106.05136,S1400,0.06,,,15,Chaffee,Colorado,USGS,07091200,"Arkansas River @ Chaffee County, CO","Arkansas River @ Chaffee County, CO near 10000 Co Rd 194"
98,"Arkansas River","Chaffee County",CO,"United States",West,"43038 US Hwy 24",39.04277116,-106.26585530,43038,"US Hwy 24",39.04272,-106.26598,S1200,0.01,,,15,Chaffee,Colorado,USGS,07086000,"Arkansas River @ Chaffee County, CO","Arkansas River @ Chaffee County, CO near 43038 US Hwy 24"
99,"Arkansas River","Fremont County",CO,"United States",West,"3 State Hwy 120, ZIP: 81226",38.38833418,-105.01609610,3,"State Hwy 120",38.38826,-105.01607,S1200,0.01,81226,,43,Fremont,Colorado,USGS,07097000,"Arkansas River @ Fremont County, CO","Arkansas River @ Fremont County, CO near 3 State Hwy 120, ZIP: 81226"
100,"Arkansas River","Fremont County",CO,"United States",West,"41045 US Hwy 50, ZIP: 81212",38.48721890,-105.37360400,41045,"US Hwy 50",38.48646,-105.37323,S1200,0.09,81212,,43,Fremont,Colorado,USGS,07094500,"Arkansas River @ Fremont County, CO","Arkansas River @ Fremont County, CO near 41045 US Hwy 50, ZIP: 81212"
101,"Arkansas River","Hamilton County",KS,"United States",Midwest,"Rd B",38.02751290,-102.01157060,,"Rd B",38.02751,-102.01175,S1400,0.02,,,75,Hamilton,Kansas,USGS,07137500,"Arkansas River @ Hamilton County, KS","Arkansas River @ Hamilton County, KS"
102,"Arkansas River","Lake County",CO,"United States",West," Turquoise Lake Rd, ZIP: 80461",39.24900000,-106.34811110,,"Turquoise Lake Rd",39.24889,-106.34811,S1400,0.01,80461,,65,Lake,Colorado,USGS,07081200,"Arkansas River @ Lake County, CO","Arkansas River @ Lake County, CO"
103,"Arkansas River","Las Animas",CO,"United States",West,"194 Bent Ave N",38.08083990,-103.21965230,194,"Bent Ave N",38.08083,-103.2197,S1200,0,,"Las Animas",11,Bent,Colorado,USGS,07124000,"Arkansas River @ Las Animas, CO","Arkansas River @ Las Animas, CO"
104,"Arkansas River","Otero County",CO,"United States",West,"Ditch Rd",38.12583934,-103.91190060,,"Ditch Rd",38.12445,-103.91212,S1400,0.16,,,89,Otero,Colorado,USGS,07119700,"Arkansas River @ Otero County, CO","Arkansas River @ Otero County, CO near  Ditch Rd"
105,"Arkansas River","Otero County",CO,"United States",West,"21697 State Hwy 266, ZIP: 81067",38.06528559,-103.68605930,21697,"State Hwy 266",38.06428,-103.68547,S1200,0.12,81067,,89,Otero,Colorado,USGS,07120500,"Arkansas River @ Otero County, CO","Arkansas River @ Otero County, CO near 21697 State Hwy 266, ZIP: 81067"
106,"Arkansas River","Pueblo County",CO,"United States",West,"Nyberg Rd",38.24805799,-104.39913560,,"Nyberg Rd",38.24805,-104.3991,S1400,0,,,101,Pueblo,Colorado,USGS,07109500,"Arkansas River @ Pueblo County, CO","Arkansas River @ Pueblo County, CO near  Nyberg Rd"
107,"Arkansas River","Pueblo County",CO,"United States",West,"Pueblo Reservoir Rd",38.27166940,-104.71803300,,"Pueblo Reservoir Rd",38.2717,-104.71819,S1400,0.01,,,101,Pueblo,Colorado,USGS,07099400,"Arkansas River @ Pueblo County, CO","Arkansas River @ Pueblo County, CO near  Pueblo Reservoir Rd"
108,"Arkansas River",Pueblo,CO,"United States",West,"774 S Santa Fe Ave, ZIP: 81006, at Moffat St. ",38.25361396,-104.60608540,774,"S Santa Fe Ave",38.25365,-104.6065,S1200,0.04,81006,Pueblo,101,Pueblo,Colorado,USGS,07099969,"Arkansas River @ Pueblo, CO","Arkansas River @ Pueblo, CO near 774 S Santa Fe Ave, ZIP: 81006, at Moffat St. "
109,"Arkansas River",Pueblo,CO,"United States",West,"774 S Santa Fe Ave, ZIP: 81006, Charles Mesa Diver",38.25361396,-104.60608540,774,"S Santa Fe Ave",38.25365,-104.6065,S1200,0.04,81006,Pueblo,101,Pueblo,Colorado,USGS,07099969,"Arkansas River @ Pueblo, CO","Arkansas River @ Pueblo, CO near 774 S Santa Fe Ave, ZIP: 81006, Charles Mesa Diver"
110,"Arkansas River",Ralston,OK,"United States",Southwest,"100 S 8th St, ZIP: 74650",36.50421677,-96.72836720,100,"S 8th St",36.50391,-96.72835,S1400,0.03,74650,Ralston,117,Pawnee,Oklahoma,USGS,07152500,"Arkansas River @ Ralston, OK","Arkansas River @ Ralston, OK"
111,"Arkansas River",,N/A,,N/A,"Below Empire Gulch",39.16387980,-106.32002400,,,,,,,,,,,,USGS,07083710,"Arkansas River","Arkansas River near Below Empire Gulch"
112,"Arkansas River",,N/A,,N/A,"Kaw City, OK",36.76892498,-96.83475600,,,,,,,,,,,,USGS,07148128,"Arkansas River","Arkansas River near Kaw City, OK"
113,"Army Drain","Pershing County",NV,"United States",West,"Lake Rd",40.04241010,-118.55292580,,"Lake Rd",40.04266,-118.55174,S1400,0.1,,,27,Pershing,Nevada,USGS,10336039,"Army Drain @ Pershing County, NV","Army Drain @ Pershing County, NV"
114,"Arrowwood Lake",,N/A,,N/A,"Arrowwood Lake Open Water Site",47.27944090,-98.83510720,,,,,,,,,,,,USGS,06468360,"Arrowwood Lake","Arrowwood Lake near Arrowwood Lake Open Water Site"
115,"Arrowwood Lake",,N/A,,N/A,"Arrowwood Lake Outflow Site",47.26527420,-98.84816320,,,,,,,,,,,,USGS,06468380,"Arrowwood Lake","Arrowwood Lake near Arrowwood Lake Outflow Site"
116,"Arroyo Colorado","Rio Hondo",TX,"United States",Southwest,"Colorado Ave",26.23527778,-97.58472220,,"Colorado Ave",26.23556,-97.58469,S1400,0.03,,"Rio Hondo",61,Cameron,Texas,USGS,08470500,"Arroyo Colorado @ Rio Hondo, TX","Arroyo Colorado @ Rio Hondo, TX"
117,"Arroyo De","Alameda County",CA,"United States",West,"Verona Rd",37.62659915,-121.88301260,,"Verona Rd",37.62662,-121.88302,S1400,0,,,1,Alameda,California,USGS,11176900,"Arroyo De @ Alameda County, CA","Arroyo De @ Alameda County, CA"
118,"Arroyo De",Pleasanton,CA,"United States",West,"6999 Corte Monterey, ZIP: 94566",37.66270908,-121.90634660,6999,"Corte Monterey",37.66293,-121.90552,S1400,0.08,94566,Pleasanton,1,Alameda,California,USGS,11176350,"Arroyo De @ Pleasanton, CA","Arroyo De @ Pleasanton, CA"
119,"Arroyo De",Sunol,CA,"United States",West,"Foothill Rd",37.61521066,-121.88162360,,"Foothill Rd",37.61513,-121.88184,S1400,0.02,,Sunol,1,Alameda,California,USGS,11177000,"Arroyo De @ Sunol, CA","Arroyo De @ Sunol, CA"
120,"Arroyo Las","Alameda County",CA,"United States",West,"2652 el Charro Rd, ZIP: 94588",37.69687430,-121.84940030,2652,"el Charro Rd",37.69683,-121.84828,S1400,0.1,94588,,1,Alameda,California,USGS,11176180,"Arroyo Las @ Alameda County, CA","Arroyo Las @ Alameda County, CA"
121,"Arroyo Las",Livermore,CA,"United States",West,"1890 N Livermore Ave, ZIP: 94551",37.69992957,-121.77384240,1890,"N Livermore Ave",37.69993,-121.77383,S1400,0,94551,Livermore,1,Alameda,California,USGS,11176145,"Arroyo Las @ Livermore, CA","Arroyo Las @ Livermore, CA"
122,"Arroyo Mocho","Alameda County",CA,"United States",West,"7197 Mines Rd, ZIP: 94550",37.62632039,-121.70467340,7197,"Mines Rd",37.62631,-121.70426,S1400,0.04,94550,,1,Alameda,California,USGS,11176000,"Arroyo Mocho @ Alameda County, CA","Arroyo Mocho @ Alameda County, CA"
123,"Arroyo Mocho",Pleasanton,CA,"United States",West,"4154 Suffolk Way, ZIP: 94588",37.69048570,-121.87328990,4154,"Suffolk Way",37.6911,-121.87347,S1400,0.07,94588,Pleasanton,1,Alameda,California,USGS,11176200,"Arroyo Mocho @ Pleasanton, CA","Arroyo Mocho @ Pleasanton, CA"
124,"Arroyo Valle",Pleasanton,CA,"United States",West,"1200 Summer Ct, ZIP: 94566",37.66715326,-121.88273470,1200,"Summer Ct",37.66723,-121.88237,S1400,0.03,94566,Pleasanton,1,Alameda,California,USGS,11176600,"Arroyo Valle @ Pleasanton, CA","Arroyo Valle @ Pleasanton, CA"
125,"Ash Creek",Tigard,OR,"United States",West,"9790 SW Shady Ln, ZIP: 97223",45.44177370,-122.77654750,9790,"SW Shady Ln",45.44211,-122.77655,S1400,0.04,97223,Tigard,67,Washington,Oregon,USGS,452631122463101,"Ash Creek @ Tigard, OR","Ash Creek @ Tigard, OR"
126,"Ashley Creek",Naples,UT,"United States",West,"3248 E 1500 S, ZIP: 84078",40.43357206,-109.46624560,3248,"E 1500 S",40.43443,-109.46626,S1400,0.1,84078,Naples,47,Uintah,Utah,USGS,09271400,"Ashley Creek @ Naples, UT","Ashley Creek @ Naples, UT"
127,"Ashley Creek","Uintah County",UT,"United States",West,"5114 E 4000 S, ZIP: 84078",40.39801727,-109.42957740,5114,"E 4000 S",40.39824,-109.42958,S1400,0.02,84078,,47,Uintah,Utah,USGS,09271450,"Ashley Creek @ Uintah County, UT","Ashley Creek @ Uintah County, UT"
128,"Ashley Crk",,N/A,,N/A,,40.40657267,-109.43510540,,,,,,,,,,,,USGS,09271425,"Ashley Crk","Ashley Crk"
129,"Ashley River","Dorchester County",SC,"United States",Southeast,"Bacons Bridge Rd",32.95878299,-80.20092790,,"Bacons Bridge Rd",32.95879,-80.20095,S1200,0,,,35,Dorchester,"South Carolina",USGS,02172081,"Ashley River @ Dorchester County, SC","Ashley River @ Dorchester County, SC"
130,"Ashley River","Dorchester County",SC,"United States",Southeast,"1099 Bakers Landing Dr, ZIP: 29418",32.89350734,-80.10203610,1099,"Bakers Landing Dr",32.89414,-80.10162,S1400,0.08,29418,,35,Dorchester,"South Carolina",USGS,02172084,"Ashley River @ Dorchester County, SC","Ashley River @ Dorchester County, SC near 1099 Bakers Landing Dr, ZIP: 29418"
131,"Ashley River","Dorchester County",SC,"United States",Southeast,"198 Park Ln, ZIP: 29485",32.94878346,-80.16620440,198,"Park Ln",32.94874,-80.16722,S1400,0.09,29485,,35,Dorchester,"South Carolina",USGS,021720812,"Ashley River @ Dorchester County, SC","Ashley River @ Dorchester County, SC near 198 Park Ln, ZIP: 29485"
132,"Ashley River","Dorchester County",SC,"United States",Southeast,"2739 Boone Hill Rd",32.96850460,-80.25287450,2739,"Boone Hill Rd",32.96876,-80.25284,S1200,0.03,,,35,Dorchester,"South Carolina",USGS,02172080,"Ashley River @ Dorchester County, SC","Ashley River @ Dorchester County, SC near 2739 Boone Hill Rd"
133,"Ashley River","North Charleston",SC,"United States",Southeast,"I- 526",32.83462010,-80.02370140,,"I- 526",32.83527,-80.02441,S1100,0.1,,"North Charleston",19,Charleston,"South Carolina",USGS,021720869,"Ashley River @ North Charleston, SC","Ashley River @ North Charleston, SC"
134,"Au Sable","Iosco County",MI,"United States",Midwest,"Rea Rd",44.43640447,-83.43386090,,"Rea Rd",44.43624,-83.4338,S1400,0.02,,,69,Iosco,Michigan,USGS,04137500,"Au Sable @ Iosco County, MI","Au Sable @ Iosco County, MI"
135,"Aucilla River",,N/A,,N/A,,30.11234694,-83.97977280,,,,,,,,,,,,USGS,02326550,"Aucilla River","Aucilla River"
136,"Auglaize River","Defiance County",OH,"United States",Midwest,"14264 Power Dam Rd, ZIP: 43512",41.23754895,-84.39911370,14264,"Power Dam Rd",41.23672,-84.39889,S1400,0.09,43512,,39,Defiance,Ohio,USGS,04191500,"Auglaize River @ Defiance County, OH","Auglaize River @ Defiance County, OH"
137,"Auglaize River","Putnam County",OH,"United States",Midwest,"21193 US Rte 224, ZIP: 45844",40.94866170,-84.26605900,21193,"US Rte 224",40.94902,-84.26626,S1200,0.04,45844,,137,Putnam,Ohio,USGS,04186500,"Auglaize River @ Putnam County, OH","Auglaize River @ Putnam County, OH"
138,"Ay-68-21-903 (Tpc-Cibolo",,N/A,,N/A,,29.64875556,-98.39674170,,,,,,,,,,,,USGS,293855098234801,"Ay-68-21-903 (Tpc-Cibolo","Ay-68-21-903 (Tpc-Cibolo"
139,Ay-68-28-314,"San Antonio",TX,"United States",Southwest,"17176 Blanco Rd, ZIP: 78232",29.59305556,-98.51138890,17176,"Blanco Rd",29.59309,-98.51155,S1400,0.02,78232,"San Antonio",29,Bexar,Texas,USGS,293535098304101,"Ay-68-28-314  @ San Antonio, TX","Ay-68-28-314  @ San Antonio, TX"
140,Ay-68-30-801,Converse,TX,"United States",Southwest,"101 Gibbs Sprawl Rd, ZIP: 78109",29.51745250,-98.31473520,101,"Gibbs Sprawl Rd",29.51709,-98.31497,S1400,0.05,78109,Converse,29,Bexar,Texas,USGS,293102098185201,"Ay-68-30-801  @ Converse, TX","Ay-68-30-801  @ Converse, TX"
141,"Ay-68-37-711 (Mission","San Antonio",TX,"United States",Southwest,"133 Parkview Dr, ZIP: 78210",29.39194444,-98.49583330,133,"Parkview Dr",29.39128,-98.4954,S1400,0.09,78210,"San Antonio",29,Bexar,Texas,USGS,292331098294501,"Ay-68-37-711 (Mission @ San Antonio, TX","Ay-68-37-711 (Mission @ San Antonio, TX"
142,Ay-68-43-811,"Bexar County",TX,"United States",Southwest,"10861 Pearsall Rd, ZIP: 78002",29.28888889,-98.70638890,10861,"Pearsall Rd",29.28876,-98.70629,S1400,0.02,78002,,29,Bexar,Texas,USGS,291720098422301,"Ay-68-43-811  @ Bexar County, TX","Ay-68-43-811  @ Bexar County, TX"
143,"Bachman Run","Lebanon County",PA,"United States",Northeast,"590 T-429",40.31620280,-76.51580000,590,T-429,40.31636,-76.51579,S1400,0.02,,,75,Lebanon,Pennsylvania,USGS,01573095,"Bachman Run @ Lebanon County, PA","Bachman Run @ Lebanon County, PA"
144,"Back Bay",,N/A,,N/A,,36.61750000,-75.94194440,,,,,,,,,,,,USGS,02043016,"Back Bay","Back Bay"
145,"Back Bay",Biloxi,MS,"United States",Southeast,"Beach Blvd",30.40519859,-88.84613980,,"Beach Blvd",30.40525,-88.84619,S1200,0.01,,Biloxi,47,Harrison,Mississippi,USGS,02481300,"Back Bay @ Biloxi, MS","Back Bay @ Biloxi, MS near  Beach Blvd"
146,"Back Bay",Biloxi,MS,"United States",Southeast,"Popps Ferry Rd",30.41575340,-88.97586690,,"Popps Ferry Rd",30.4157,-88.97559,S1400,0.03,,Biloxi,47,Harrison,Mississippi,USGS,02481270,"Back Bay @ Biloxi, MS","Back Bay @ Biloxi, MS near  Popps Ferry Rd"
147,"Back Creek","Bath County",VA,"United States",Southeast,"State Rte 39",38.06956880,-79.89700030,,"State Rte 39",38.06953,-79.89705,S1200,0.01,,,17,Bath,Virginia,USGS,02011500,"Back Creek @ Bath County, VA","Back Creek @ Bath County, VA"
148,"Back River",,N/A,,N/A,"0.4 Miles Downstream US17",32.09777778,-81.08277780,,,,,,,,,,,,USGS,0219897945,"Back River","Back River near 0.4 Miles Downstream US17"
149,"Back River",,N/A,,N/A,"DuPont Intake",33.06378245,-79.95702700,,,,,,,,,,,,USGS,02172040,"Back River","Back River near DuPont Intake"
150,"Back River",,N/A,,N/A,"Fig Island",32.08826345,-81.05955630,,,,,,,,,,,,USGS,021989798,"Back River","Back River near Fig Island"
151,"Back River",,N/A,,N/A,"Hutchinson Island",32.09187419,-81.06844519,,,,,,,,,,,,USGS,021989797,"Back River","Back River near Hutchinson Island"
152,"Back River",,N/A,,N/A,Mouth,32.08576383,-81.04705620,,,,,,,,,,,,USGS,021989799,"Back River","Back River near Mouth"
153,"Bacons Run","Burlington County",NJ,"United States",Northeast,"402 White Pine Rd, ZIP: 8022",40.10750000,-74.68472220,402,"White Pine Rd",40.10756,-74.68473,S1400,0.01,8022,,5,Burlington,"New Jersey",USGS,01464529,"Bacons Run @ Burlington County, NJ","Bacons Run @ Burlington County, NJ"
154,"Bad River","Ashland County",WI,"United States",Midwest,"Elm Hoist Rd",46.48661440,-90.69629700,,"Elm Hoist Rd",46.48665,-90.69534,S1400,0.07,,,3,Ashland,Wisconsin,USGS,04027000,"Bad River @ Ashland County, WI","Bad River @ Ashland County, WI"
155,"Bad River",Odanah,WI,"United States",Midwest,"US Hwy 2",46.61022045,-90.68712850,,"US Hwy 2",46.6104,-90.68708,S1200,0.02,,Odanah,3,Ashland,Wisconsin,USGS,04027595,"Bad River @ Odanah, WI","Bad River @ Odanah, WI"
156,"Badger Mill","Dane County",WI,"United States",Midwest,"Verona Rd",42.99860860,-89.49873260,,"Verona Rd",42.99816,-89.49852,S1200,0.05,,,25,Dane,Wisconsin,USGS,05435935,"Badger Mill @ Dane County, WI","Badger Mill @ Dane County, WI"
157,"Badger Mill",Madison,WI,"United States",Midwest,"6498 Nesbitt Rd",43.00110855,-89.49901040,6498,"Nesbitt Rd",43.00133,-89.49869,S1400,0.04,,Madison,25,Dane,Wisconsin,USGS,05435934,"Badger Mill @ Madison, WI","Badger Mill @ Madison, WI"
158,"Badger Mill",Verona,WI,"United States",Midwest,"436 Bruce St, ZIP: 53593",42.97694444,-89.53944440,436,"Bruce St",42.97711,-89.53921,S1400,0.03,53593,Verona,25,Dane,Wisconsin,USGS,05435943,"Badger Mill @ Verona, WI","Badger Mill @ Verona, WI"
159,"Badger Wash",,N/A,,N/A,,39.32331210,-108.93066200,,,,,,,,,,,,USGS,09160500,"Badger Wash","Badger Wash"
160,"Badger Wash","Mesa County",CO,"United States",West,,39.32942310,-108.94316250,,,39.32981,-108.94296,S1400,0.05,,,77,Mesa,Colorado,USGS,09161000,"Badger Wash @ Mesa County, CO","Badger Wash @ Mesa County, CO"
161,"Badger Wash","Mesa County",CO,"United States",West,"5 & 1/2 Rd",39.29331267,-108.93371800,,"5 & 1/2 Rd",39.29359,-108.93342,S1400,0.04,,,77,Mesa,Colorado,USGS,09163050,"Badger Wash @ Mesa County, CO","Badger Wash @ Mesa County, CO near  5 & 1/2 Rd"
162,"Baird Creek","Green Bay",WI,"United States",Midwest,"140 Superior Rd, ZIP: 54311",44.50110420,-87.93621210,140,"Superior Rd",44.50108,-87.93612,S1400,0.01,54311,"Green Bay",9,Brown,Wisconsin,USGS,040851325,"Baird Creek @ Green Bay, WI","Baird Creek @ Green Bay, WI"
163,"Baldhill Creek","Barnes County",ND,"United States",Midwest,"11232 13th St SE, ZIP: 58429",47.22915620,-98.12481890,11232,"13th St SE",47.22834,-98.12454,S1500,0.09,58429,,3,Barnes,"North Dakota",USGS,05057200,"Baldhill Creek @ Barnes County, ND","Baldhill Creek @ Barnes County, ND"
164,"Ball Bay",,N/A,,N/A,BAY,42.40847105,-122.01807170,,,,,,,,,,,,USGS,422431122010100,"Ball Bay","Ball Bay"
165,"Banister River","Halifax County",VA,"United States",Southeast,"Bethel Rd",36.77652670,-78.91584380,,"Bethel Rd",36.77653,-78.91585,S1200,0,,,83,Halifax,Virginia,USGS,02077000,"Banister River @ Halifax County, VA","Banister River @ Halifax County, VA"
166,"Banklick Creek",Erlanger,KY,"United States",Southeast,"Richardson Rd",38.98055556,-84.54166670,,"Richardson Rd",38.98049,-84.54166,S1400,0.01,,Erlanger,117,Kenton,Kentucky,USGS,03254550,"Banklick Creek @ Erlanger, KY","Banklick Creek @ Erlanger, KY"
167,"Banos De","Coamo County",PR,"US (Puerto Rico)",N/A,,18.03663013,-66.37322508,,,18.03682,-66.37383,S1400,0.07,,,43,Coamo,"Puerto Rico",USGS,180219066222500,"Banos De @ Coamo County, PR","Banos De @ Coamo County, PR"
168,"Baptism Creek",,N/A,,N/A,,40.20172220,-75.76705560,,,,,,,,,,,,USGS,014721259,"Baptism Creek","Baptism Creek"
169,"Baptism River","Lake County",MN,"United States",Midwest,"State Hwy 61",47.33741728,-91.20071890,,"State Hwy 61",47.33724,-91.20062,S1200,0.02,,,75,Lake,Minnesota,USGS,04014500,"Baptism River @ Lake County, MN","Baptism River @ Lake County, MN"
170,"Barataria Bay",,N/A,,N/A,,29.42272045,-89.95062680,,,,,,,,,,,,USGS,07380251,"Barataria Bay","Barataria Bay"
171,"Barataria Bay, Gran Terre Island ",,N/A,,N/A,,29.32472220,-89.94050000,,,,,,,,,,,,USGS,291929089562600,"Barataria Bay, Gran Terre Island ","Barataria Bay, Gran Terre Island "
172,"Barataria Pass",,N/A,,N/A,,29.27283333,-89.94680560,,,,,,,,,,,,USGS,073802516,"Barataria Pass","Barataria Pass"
173,"Barataria Waterway",,N/A,,N/A,,29.48305556,-90.01111110,,,,,,,,,,,,USGS,292859090004000,"Barataria Waterway","Barataria Waterway"
174,"Barnegat Bay",Mantoloking,NJ,"United States",Northeast,"Herbert St",40.04055556,-74.05472220,,"Herbert St",40.04026,-74.05475,S1400,0.03,,Mantoloking,29,Ocean,"New Jersey",USGS,01408167,"Barnegat Bay @ Mantoloking, NJ","Barnegat Bay @ Mantoloking, NJ"
175,"Barons Creek","Gillespie County",TX,"United States",Southwest,"436 Danz Ln, ZIP: 78624",30.23467220,-98.84113890,436,"Danz Ln",30.23413,-98.84019,S1400,0.11,78624,,171,Gillespie,Texas,USGS,08152940,"Barons Creek @ Gillespie County, TX","Barons Creek @ Gillespie County, TX"
176,"Barton Fork","Buchanan County",VA,"United States",Southeast,"State Rte 620",37.07705460,-82.03901810,,"State Rte 620",37.07739,-82.03967,S1400,0.07,,,27,Buchanan,Virginia,USGS,03208036,"Barton Fork @ Buchanan County, VA","Barton Fork @ Buchanan County, VA"
177,"Barton Spgs",Austin,TX,"United States",Southwest,"William Barton Dr",30.26354169,-97.77139470,,"William Barton Dr",30.26441,-97.77151,S1400,0.1,,Austin,453,Travis,Texas,USGS,08155500,"Barton Spgs @ Austin, TX","Barton Spgs @ Austin, TX"
178,"Battery Creek","Port Royal",SC,"United States",Southeast,"Ribaut Rd",32.37714010,-80.71455140,,"Ribaut Rd",32.37722,-80.7146,S1200,0.01,,"Port Royal",13,Beaufort,"South Carolina",USGS,02176635,"Battery Creek @ Port Royal, SC","Battery Creek @ Port Royal, SC"
179,"Batupan Bogue",Grenada,MS,"United States",Southeast,"Hwy 8 E",33.77400485,-89.78758590,,"Hwy 8 E",33.77405,-89.78762,S1200,0.01,,Grenada,43,Grenada,Mississippi,USGS,07285400,"Batupan Bogue @ Grenada, MS","Batupan Bogue @ Grenada, MS"
180,"Bayou Boeuf",Amelia,LA,"United States",Southeast,"898 Lillian Ln, ZIP: 70380",29.66833333,-91.09972220,898,"Lillian Ln",29.66725,-91.10038,S1400,0.14,70380,Amelia,101,"St. Mary",Louisiana,USGS,073814675,"Bayou Boeuf @ Amelia, LA","Bayou Boeuf @ Amelia, LA"
181,"Bayou Grand",Dulac,LA,"United States",Southeast,"71999 Shrimpers Row, ZIP: 70353",29.38299869,-90.71536740,71999,"Shrimpers Row",29.38309,-90.71593,S1400,0.06,70353,Dulac,109,Terrebonne,Louisiana,USGS,07381324,"Bayou Grand @ Dulac, LA","Bayou Grand @ Dulac, LA"
