sources_sourceID,river,city,state,country,region,measurement_location,exact_lat,exact_lng,street_number,street_name,street_lat,street_lng,feature_class,miles_from_site,post_code,place_name,county_number,county_name,state_name,agency,agency_id,full_site_name,unique_site_name
95,"Arkansas River","Buena Vista",CO,"United States",West,,38.8491622,-106.1247397,,,38.84877,-106.1251,S1400,0.05,,"Buena Vista",15,Chaffee,Colorado,USGS,7087200,"Arkansas River @ Buena Vista, CO","Arkansas River @ Buena Vista, CO"
96,"Arkansas River","Cañon City",CO,"United States",West," Riverside Ave, ZIP: 81212",38.43388674,-105.2572128,,"Riverside Ave",38.43359,-105.25716,S1400,0.03,81212,"Cañon City",43,Fremont,Colorado,USGS,7096000,"Arkansas River @ Cañon City, CO","Arkansas River @ Cañon City, CO"
97,"Arkansas River","Chaffee County",CO,"United States",West,"10000 Co Rd 194",38.6522188,-106.051126,10000,"Co Rd 194",38.65172,-106.05136,S1400,0.06,,,15,Chaffee,Colorado,USGS,7091200,"Arkansas River @ Chaffee County, CO","Arkansas River @ Chaffee County, CO near 10000 Co Rd 194"
98,"Arkansas River","Chaffee County",CO,"United States",West,"43038 US Hwy 24",39.04277116,-106.2658553,43038,"US Hwy 24",39.04272,-106.26598,S1200,0.01,,,15,Chaffee,Colorado,USGS,7086000,"Arkansas River @ Chaffee County, CO","Arkansas River @ Chaffee County, CO near 43038 US Hwy 24"
99,"Arkansas River","Fremont County",CO,"United States",West,"3 State Hwy 120, ZIP: 81226",38.38833418,-105.0160961,3,"State Hwy 120",38.38826,-105.01607,S1200,0.01,81226,,43,Fremont,Colorado,USGS,7097000,"Arkansas River @ Fremont County, CO","Arkansas River @ Fremont County, CO near 3 State Hwy 120, ZIP: 81226"
100,"Arkansas River","Fremont County",CO,"United States",West,"41045 US Hwy 50, ZIP: 81212",38.4872189,-105.373604,41045,"US Hwy 50",38.48646,-105.37323,S1200,0.09,81212,,43,Fremont,Colorado,USGS,7094500,"Arkansas River @ Fremont County, CO","Arkansas River @ Fremont County, CO near 41045 US Hwy 50, ZIP: 81212"
101,"Arkansas River","Hamilton County",KS,"United States",Midwest,"Rd B",38.0275129,-102.0115706,,"Rd B",38.02751,-102.01175,S1400,0.02,,,75,Hamilton,Kansas,USGS,7137500,"Arkansas River @ Hamilton County, KS","Arkansas River @ Hamilton County, KS"
102,"Arkansas River","Lake County",CO,"United States",West," Turquoise Lake Rd, ZIP: 80461",39.249,-106.3481111,,"Turquoise Lake Rd",39.24889,-106.34811,S1400,0.01,80461,,65,Lake,Colorado,USGS,7081200,"Arkansas River @ Lake County, CO","Arkansas River @ Lake County, CO"
103,"Arkansas River","Las Animas",CO,"United States",West,"194 Bent Ave N",38.0808399,-103.2196523,194,"Bent Ave N",38.08083,-103.2197,S1200,0,,"Las Animas",11,Bent,Colorado,USGS,7124000,"Arkansas River @ Las Animas, CO","Arkansas River @ Las Animas, CO"
104,"Arkansas River","Otero County",CO,"United States",West,"Ditch Rd",38.12583934,-103.9119006,,"Ditch Rd",38.12445,-103.91212,S1400,0.16,,,89,Otero,Colorado,USGS,7119700,"Arkansas River @ Otero County, CO","Arkansas River @ Otero County, CO near  Ditch Rd"
105,"Arkansas River","Otero County",CO,"United States",West,"21697 State Hwy 266, ZIP: 81067",38.06528559,-103.6860593,21697,"State Hwy 266",38.06428,-103.68547,S1200,0.12,81067,,89,Otero,Colorado,USGS,7120500,"Arkansas River @ Otero County, CO","Arkansas River @ Otero County, CO near 21697 State Hwy 266, ZIP: 81067"
106,"Arkansas River","Pueblo County",CO,"United States",West,"Nyberg Rd",38.24805799,-104.3991356,,"Nyberg Rd",38.24805,-104.3991,S1400,0,,,101,Pueblo,Colorado,USGS,7109500,"Arkansas River @ Pueblo County, CO","Arkansas River @ Pueblo County, CO near  Nyberg Rd"
107,"Arkansas River","Pueblo County",CO,"United States",West,"Pueblo Reservoir Rd",38.2716694,-104.718033,,"Pueblo Reservoir Rd",38.2717,-104.71819,S1400,0.01,,,101,Pueblo,Colorado,USGS,7099400,"Arkansas River @ Pueblo County, CO","Arkansas River @ Pueblo County, CO near  Pueblo Reservoir Rd"
108,"Arkansas River",Pueblo,CO,"United States",West,"774 S Santa Fe Ave, ZIP: 81006, at Moffat St. ",38.25361396,-104.6060854,774,"S Santa Fe Ave",38.25365,-104.6065,S1200,0.04,81006,Pueblo,101,Pueblo,Colorado,USGS,7099970,"Arkansas River @ Pueblo, CO","Arkansas River @ Pueblo, CO near 774 S Santa Fe Ave, ZIP: 81006, at Moffat St. "
109,"Arkansas River",Pueblo,CO,"United States",West,"774 S Santa Fe Ave, ZIP: 81006, Charles Mesa Diver",38.25361396,-104.6060854,774,"S Santa Fe Ave",38.25365,-104.6065,S1200,0.04,81006,Pueblo,101,Pueblo,Colorado,USGS,7099969,"Arkansas River @ Pueblo, CO","Arkansas River @ Pueblo, CO near 774 S Santa Fe Ave, ZIP: 81006, Charles Mesa Diver"
110,"Arkansas River",Ralston,OK,"United States",Southwest,"100 S 8th St, ZIP: 74650",36.50421677,-96.7283672,100,"S 8th St",36.50391,-96.72835,S1400,0.03,74650,Ralston,117,Pawnee,Oklahoma,USGS,7152500,"Arkansas River @ Ralston, OK","Arkansas River @ Ralston, OK"
111,"Arkansas River",,N/A,,N/A,"Below Empire Gulch",39.1638798,-106.320024,,,,,,,,,,,,USGS,7083710,"Arkansas River","Arkansas River near Below Empire Gulch"
112,"Arkansas River",,N/A,,N/A,"Kaw City, OK",36.76892498,-96.834756,,,,,,,,,,,,USGS,7148128,"Arkansas River","Arkansas River near Kaw City, OK"
113,"Army Drain","Pershing County",NV,"United States",West,"Lake Rd",40.0424101,-118.5529258,,"Lake Rd",40.04266,-118.55174,S1400,0.1,,,27,Pershing,Nevada,USGS,10336039,"Army Drain @ Pershing County, NV","Army Drain @ Pershing County, NV"
114,"Arrowwood Lake",,N/A,,N/A,"Arrowwood Lake Open Water Site",47.2794409,-98.8351072,,,,,,,,,,,,USGS,6468360,"Arrowwood Lake","Arrowwood Lake near Arrowwood Lake Open Water Site"
115,"Arrowwood Lake",,N/A,,N/A,"Arrowwood Lake Outflow Site",47.2652742,-98.8481632,,,,,,,,,,,,USGS,6468380,"Arrowwood Lake","Arrowwood Lake near Arrowwood Lake Outflow Site"
116,"Arroyo Colorado","Rio Hondo",TX,"United States",Southwest,"Colorado Ave",26.23527778,-97.5847222,,"Colorado Ave",26.23556,-97.58469,S1400,0.03,,"Rio Hondo",61,Cameron,Texas,USGS,8470500,"Arroyo Colorado @ Rio Hondo, TX","Arroyo Colorado @ Rio Hondo, TX"
117,"Arroyo De","Alameda County",CA,"United States",West,"Verona Rd",37.62659915,-121.8830126,,"Verona Rd",37.62662,-121.88302,S1400,0,,,1,Alameda,California,USGS,11176900,"Arroyo De @ Alameda County, CA","Arroyo De @ Alameda County, CA"
118,"Arroyo De",Pleasanton,CA,"United States",West,"6999 Corte Monterey, ZIP: 94566",37.66270908,-121.9063466,6999,"Corte Monterey",37.66293,-121.90552,S1400,0.08,94566,Pleasanton,1,Alameda,California,USGS,11176350,"Arroyo De @ Pleasanton, CA","Arroyo De @ Pleasanton, CA"
119,"Arroyo De",Sunol,CA,"United States",West,"Foothill Rd",37.61521066,-121.8816236,,"Foothill Rd",37.61513,-121.88184,S1400,0.02,,Sunol,1,Alameda,California,USGS,11177000,"Arroyo De @ Sunol, CA","Arroyo De @ Sunol, CA"
120,"Arroyo Las","Alameda County",CA,"United States",West,"2652 el Charro Rd, ZIP: 94588",37.6968743,-121.8494003,2652,"el Charro Rd",37.69683,-121.84828,S1400,0.1,94588,,1,Alameda,California,USGS,11176180,"Arroyo Las @ Alameda County, CA","Arroyo Las @ Alameda County, CA"
121,"Arroyo Las",Livermore,CA,"United States",West,"1890 N Livermore Ave, ZIP: 94551",37.69992957,-121.7738424,1890,"N Livermore Ave",37.69993,-121.77383,S1400,0,94551,Livermore,1,Alameda,California,USGS,11176145,"Arroyo Las @ Livermore, CA","Arroyo Las @ Livermore, CA"
122,"Arroyo Mocho","Alameda County",CA,"United States",West,"7197 Mines Rd, ZIP: 94550",37.62632039,-121.7046734,7197,"Mines Rd",37.62631,-121.70426,S1400,0.04,94550,,1,Alameda,California,USGS,11176000,"Arroyo Mocho @ Alameda County, CA","Arroyo Mocho @ Alameda County, CA"
123,"Arroyo Mocho",Pleasanton,CA,"United States",West,"4154 Suffolk Way, ZIP: 94588",37.6904857,-121.8732899,4154,"Suffolk Way",37.6911,-121.87347,S1400,0.07,94588,Pleasanton,1,Alameda,California,USGS,11176200,"Arroyo Mocho @ Pleasanton, CA","Arroyo Mocho @ Pleasanton, CA"
124,"Arroyo Valle",Pleasanton,CA,"United States",West,"1200 Summer Ct, ZIP: 94566",37.66715326,-121.8827347,1200,"Summer Ct",37.66723,-121.88237,S1400,0.03,94566,Pleasanton,1,Alameda,California,USGS,11176600,"Arroyo Valle @ Pleasanton, CA","Arroyo Valle @ Pleasanton, CA"
125,"Ash Creek",Tigard,OR,"United States",West,"9790 SW Shady Ln, ZIP: 97223",45.4417737,-122.7765475,9790,"SW Shady Ln",45.44211,-122.77655,S1400,0.04,97223,Tigard,67,Washington,Oregon,USGS,4.53E+14,"Ash Creek @ Tigard, OR","Ash Creek @ Tigard, OR"
126,"Ashley Creek",Naples,UT,"United States",West,"3248 E 1500 S, ZIP: 84078",40.43357206,-109.4662456,3248,"E 1500 S",40.43443,-109.46626,S1400,0.1,84078,Naples,47,Uintah,Utah,USGS,9271400,"Ashley Creek @ Naples, UT","Ashley Creek @ Naples, UT"
127,"Ashley Creek","Uintah County",UT,"United States",West,"5114 E 4000 S, ZIP: 84078",40.39801727,-109.4295774,5114,"E 4000 S",40.39824,-109.42958,S1400,0.02,84078,,47,Uintah,Utah,USGS,9271450,"Ashley Creek @ Uintah County, UT","Ashley Creek @ Uintah County, UT"
128,"Ashley Crk",,N/A,,N/A,,40.40657267,-109.4351054,,,,,,,,,,,,USGS,9271425,"Ashley Crk","Ashley Crk"
129,"Ashley River","Dorchester County",SC,"United States",Southeast,"Bacons Bridge Rd",32.95878299,-80.2009279,,"Bacons Bridge Rd",32.95879,-80.20095,S1200,0,,,35,Dorchester,"South Carolina",USGS,2172081,"Ashley River @ Dorchester County, SC","Ashley River @ Dorchester County, SC"
130,"Ashley River","Dorchester County",SC,"United States",Southeast,"1099 Bakers Landing Dr, ZIP: 29418",32.89350734,-80.1020361,1099,"Bakers Landing Dr",32.89414,-80.10162,S1400,0.08,29418,,35,Dorchester,"South Carolina",USGS,2172084,"Ashley River @ Dorchester County, SC","Ashley River @ Dorchester County, SC near 1099 Bakers Landing Dr, ZIP: 29418"
131,"Ashley River","Dorchester County",SC,"United States",Southeast,"198 Park Ln, ZIP: 29485",32.94878346,-80.1662044,198,"Park Ln",32.94874,-80.16722,S1400,0.09,29485,,35,Dorchester,"South Carolina",USGS,21720812,"Ashley River @ Dorchester County, SC","Ashley River @ Dorchester County, SC near 198 Park Ln, ZIP: 29485"
132,"Ashley River","Dorchester County",SC,"United States",Southeast,"2739 Boone Hill Rd",32.9685046,-80.2528745,2739,"Boone Hill Rd",32.96876,-80.25284,S1200,0.03,,,35,Dorchester,"South Carolina",USGS,2172080,"Ashley River @ Dorchester County, SC","Ashley River @ Dorchester County, SC near 2739 Boone Hill Rd"
133,"Ashley River","North Charleston",SC,"United States",Southeast,"I- 526",32.8346201,-80.0237014,,"I- 526",32.83527,-80.02441,S1100,0.1,,"North Charleston",19,Charleston,"South Carolina",USGS,21720869,"Ashley River @ North Charleston, SC","Ashley River @ North Charleston, SC"
134,"Au Sable","Iosco County",MI,"United States",Midwest,"Rea Rd",44.43640447,-83.4338609,,"Rea Rd",44.43624,-83.4338,S1400,0.02,,,69,Iosco,Michigan,USGS,4137500,"Au Sable @ Iosco County, MI","Au Sable @ Iosco County, MI"
135,"Aucilla River",,N/A,,N/A,,30.11234694,-83.9797728,,,,,,,,,,,,USGS,2326550,"Aucilla River","Aucilla River"
136,"Auglaize River","Defiance County",OH,"United States",Midwest,"14264 Power Dam Rd, ZIP: 43512",41.23754895,-84.3991137,14264,"Power Dam Rd",41.23672,-84.39889,S1400,0.09,43512,,39,Defiance,Ohio,USGS,4191500,"Auglaize River @ Defiance County, OH","Auglaize River @ Defiance County, OH"
137,"Auglaize River","Putnam County",OH,"United States",Midwest,"21193 US Rte 224, ZIP: 45844",40.9486617,-84.266059,21193,"US Rte 224",40.94902,-84.26626,S1200,0.04,45844,,137,Putnam,Ohio,USGS,4186500,"Auglaize River @ Putnam County, OH","Auglaize River @ Putnam County, OH"
138,"Ay-68-21-903 (Tpc-Cibolo",,N/A,,N/A,,29.64875556,-98.3967417,,,,,,,,,,,,USGS,2.94E+14,"Ay-68-21-903 (Tpc-Cibolo","Ay-68-21-903 (Tpc-Cibolo"
139,Ay-68-28-314,"San Antonio",TX,"United States",Southwest,"17176 Blanco Rd, ZIP: 78232",29.59305556,-98.5113889,17176,"Blanco Rd",29.59309,-98.51155,S1400,0.02,78232,"San Antonio",29,Bexar,Texas,USGS,2.94E+14,"Ay-68-28-314  @ San Antonio, TX","Ay-68-28-314  @ San Antonio, TX"
140,Ay-68-30-801,Converse,TX,"United States",Southwest,"101 Gibbs Sprawl Rd, ZIP: 78109",29.5174525,-98.3147352,101,"Gibbs Sprawl Rd",29.51709,-98.31497,S1400,0.05,78109,Converse,29,Bexar,Texas,USGS,2.93E+14,"Ay-68-30-801  @ Converse, TX","Ay-68-30-801  @ Converse, TX"
141,"Ay-68-37-711 (Mission","San Antonio",TX,"United States",Southwest,"133 Parkview Dr, ZIP: 78210",29.39194444,-98.4958333,133,"Parkview Dr",29.39128,-98.4954,S1400,0.09,78210,"San Antonio",29,Bexar,Texas,USGS,2.92E+14,"Ay-68-37-711 (Mission @ San Antonio, TX","Ay-68-37-711 (Mission @ San Antonio, TX"
142,Ay-68-43-811,"Bexar County",TX,"United States",Southwest,"10861 Pearsall Rd, ZIP: 78002",29.28888889,-98.7063889,10861,"Pearsall Rd",29.28876,-98.70629,S1400,0.02,78002,,29,Bexar,Texas,USGS,2.92E+14,"Ay-68-43-811  @ Bexar County, TX","Ay-68-43-811  @ Bexar County, TX"
143,"Bachman Run","Lebanon County",PA,"United States",Northeast,"590 T-429",40.3162028,-76.5158,590,T-429,40.31636,-76.51579,S1400,0.02,,,75,Lebanon,Pennsylvania,USGS,1573095,"Bachman Run @ Lebanon County, PA","Bachman Run @ Lebanon County, PA"
144,"Back Bay",,N/A,,N/A,,36.6175,-75.9419444,,,,,,,,,,,,USGS,2043016,"Back Bay","Back Bay"
145,"Back Bay",Biloxi,MS,"United States",Southeast,"Beach Blvd",30.40519859,-88.8461398,,"Beach Blvd",30.40525,-88.84619,S1200,0.01,,Biloxi,47,Harrison,Mississippi,USGS,2481300,"Back Bay @ Biloxi, MS","Back Bay @ Biloxi, MS near  Beach Blvd"
146,"Back Bay",Biloxi,MS,"United States",Southeast,"Popps Ferry Rd",30.4157534,-88.9758669,,"Popps Ferry Rd",30.4157,-88.97559,S1400,0.03,,Biloxi,47,Harrison,Mississippi,USGS,2481270,"Back Bay @ Biloxi, MS","Back Bay @ Biloxi, MS near  Popps Ferry Rd"
147,"Back Creek","Bath County",VA,"United States",Southeast,"State Rte 39",38.0695688,-79.8970003,,"State Rte 39",38.06953,-79.89705,S1200,0.01,,,17,Bath,Virginia,USGS,2011500,"Back Creek @ Bath County, VA","Back Creek @ Bath County, VA"
148,"Back River",,N/A,,N/A,"0.4 Miles Downstream US17",32.09777778,-81.0827778,,,,,,,,,,,,USGS,219897945,"Back River","Back River near 0.4 Miles Downstream US17"
149,"Back River",,N/A,,N/A,"DuPont Intake",33.06378245,-79.957027,,,,,,,,,,,,USGS,2172040,"Back River","Back River near DuPont Intake"
150,"Back River",,N/A,,N/A,"Fig Island",32.08826345,-81.0595563,,,,,,,,,,,,USGS,21989798,"Back River","Back River near Fig Island"
151,"Back River",,N/A,,N/A,"Hutchinson Island",32.09187419,-81.06844519,,,,,,,,,,,,USGS,21989797,"Back River","Back River near Hutchinson Island"
152,"Back River",,N/A,,N/A,Mouth,32.08576383,-81.0470562,,,,,,,,,,,,USGS,21989799,"Back River","Back River near Mouth"
153,"Bacons Run","Burlington County",NJ,"United States",Northeast,"402 White Pine Rd, ZIP: 8022",40.1075,-74.6847222,402,"White Pine Rd",40.10756,-74.68473,S1400,0.01,8022,,5,Burlington,"New Jersey",USGS,1464529,"Bacons Run @ Burlington County, NJ","Bacons Run @ Burlington County, NJ"
154,"Bad River","Ashland County",WI,"United States",Midwest,"Elm Hoist Rd",46.4866144,-90.696297,,"Elm Hoist Rd",46.48665,-90.69534,S1400,0.07,,,3,Ashland,Wisconsin,USGS,4027000,"Bad River @ Ashland County, WI","Bad River @ Ashland County, WI"
155,"Bad River",Odanah,WI,"United States",Midwest,"US Hwy 2",46.61022045,-90.6871285,,"US Hwy 2",46.6104,-90.68708,S1200,0.02,,Odanah,3,Ashland,Wisconsin,USGS,4027595,"Bad River @ Odanah, WI","Bad River @ Odanah, WI"
156,"Badger Mill","Dane County",WI,"United States",Midwest,"Verona Rd",42.9986086,-89.4987326,,"Verona Rd",42.99816,-89.49852,S1200,0.05,,,25,Dane,Wisconsin,USGS,5435935,"Badger Mill @ Dane County, WI","Badger Mill @ Dane County, WI"
157,"Badger Mill",Madison,WI,"United States",Midwest,"6498 Nesbitt Rd",43.00110855,-89.4990104,6498,"Nesbitt Rd",43.00133,-89.49869,S1400,0.04,,Madison,25,Dane,Wisconsin,USGS,5435934,"Badger Mill @ Madison, WI","Badger Mill @ Madison, WI"
158,"Badger Mill",Verona,WI,"United States",Midwest,"436 Bruce St, ZIP: 53593",42.97694444,-89.5394444,436,"Bruce St",42.97711,-89.53921,S1400,0.03,53593,Verona,25,Dane,Wisconsin,USGS,5435943,"Badger Mill @ Verona, WI","Badger Mill @ Verona, WI"
159,"Badger Wash",,N/A,,N/A,,39.3233121,-108.930662,,,,,,,,,,,,USGS,9160500,"Badger Wash","Badger Wash"
160,"Badger Wash","Mesa County",CO,"United States",West,,39.3294231,-108.9431625,,,39.32981,-108.94296,S1400,0.05,,,77,Mesa,Colorado,USGS,9161000,"Badger Wash @ Mesa County, CO","Badger Wash @ Mesa County, CO"
161,"Badger Wash","Mesa County",CO,"United States",West,"5 & 1/2 Rd",39.29331267,-108.933718,,"5 & 1/2 Rd",39.29359,-108.93342,S1400,0.04,,,77,Mesa,Colorado,USGS,9163050,"Badger Wash @ Mesa County, CO","Badger Wash @ Mesa County, CO near  5 & 1/2 Rd"
162,"Baird Creek","Green Bay",WI,"United States",Midwest,"140 Superior Rd, ZIP: 54311",44.5011042,-87.9362121,140,"Superior Rd",44.50108,-87.93612,S1400,0.01,54311,"Green Bay",9,Brown,Wisconsin,USGS,40851325,"Baird Creek @ Green Bay, WI","Baird Creek @ Green Bay, WI"
163,"Baldhill Creek","Barnes County",ND,"United States",Midwest,"11232 13th St SE, ZIP: 58429",47.2291562,-98.1248189,11232,"13th St SE",47.22834,-98.12454,S1500,0.09,58429,,3,Barnes,"North Dakota",USGS,5057200,"Baldhill Creek @ Barnes County, ND","Baldhill Creek @ Barnes County, ND"
164,"Ball Bay",,N/A,,N/A,BAY,42.40847105,-122.0180717,,,,,,,,,,,,USGS,4.22E+14,"Ball Bay","Ball Bay"
165,"Banister River","Halifax County",VA,"United States",Southeast,"Bethel Rd",36.7765267,-78.9158438,,"Bethel Rd",36.77653,-78.91585,S1200,0,,,83,Halifax,Virginia,USGS,2077000,"Banister River @ Halifax County, VA","Banister River @ Halifax County, VA"
166,"Banklick Creek",Erlanger,KY,"United States",Southeast,"Richardson Rd",38.98055556,-84.5416667,,"Richardson Rd",38.98049,-84.54166,S1400,0.01,,Erlanger,117,Kenton,Kentucky,USGS,3254550,"Banklick Creek @ Erlanger, KY","Banklick Creek @ Erlanger, KY"
167,"Banos De","Coamo County",PR,"US (Puerto Rico)",N/A,,18.03663013,-66.37322508,,,18.03682,-66.37383,S1400,0.07,,,43,Coamo,"Puerto Rico",USGS,1.80E+14,"Banos De @ Coamo County, PR","Banos De @ Coamo County, PR"
168,"Baptism Creek",,N/A,,N/A,,40.2017222,-75.7670556,,,,,,,,,,,,USGS,14721259,"Baptism Creek","Baptism Creek"
169,"Baptism River","Lake County",MN,"United States",Midwest,"State Hwy 61",47.33741728,-91.2007189,,"State Hwy 61",47.33724,-91.20062,S1200,0.02,,,75,Lake,Minnesota,USGS,4014500,"Baptism River @ Lake County, MN","Baptism River @ Lake County, MN"
170,"Barataria Bay",,N/A,,N/A,,29.42272045,-89.9506268,,,,,,,,,,,,USGS,7380251,"Barataria Bay","Barataria Bay"
171,"Barataria Bay, Gran Terre Island ",,N/A,,N/A,,29.3247222,-89.9405,,,,,,,,,,,,USGS,2.92E+14,"Barataria Bay, Gran Terre Island ","Barataria Bay, Gran Terre Island "
172,"Barataria Pass",,N/A,,N/A,,29.27283333,-89.9468056,,,,,,,,,,,,USGS,73802516,"Barataria Pass","Barataria Pass"
173,"Barataria Waterway",,N/A,,N/A,,29.48305556,-90.0111111,,,,,,,,,,,,USGS,2.93E+14,"Barataria Waterway","Barataria Waterway"
174,"Barnegat Bay",Mantoloking,NJ,"United States",Northeast,"Herbert St",40.04055556,-74.0547222,,"Herbert St",40.04026,-74.05475,S1400,0.03,,Mantoloking,29,Ocean,"New Jersey",USGS,1408167,"Barnegat Bay @ Mantoloking, NJ","Barnegat Bay @ Mantoloking, NJ"
175,"Barons Creek","Gillespie County",TX,"United States",Southwest,"436 Danz Ln, ZIP: 78624",30.2346722,-98.8411389,436,"Danz Ln",30.23413,-98.84019,S1400,0.11,78624,,171,Gillespie,Texas,USGS,8152940,"Barons Creek @ Gillespie County, TX","Barons Creek @ Gillespie County, TX"
176,"Barton Fork","Buchanan County",VA,"United States",Southeast,"State Rte 620",37.0770546,-82.0390181,,"State Rte 620",37.07739,-82.03967,S1400,0.07,,,27,Buchanan,Virginia,USGS,3208036,"Barton Fork @ Buchanan County, VA","Barton Fork @ Buchanan County, VA"
177,"Barton Spgs",Austin,TX,"United States",Southwest,"William Barton Dr",30.26354169,-97.7713947,,"William Barton Dr",30.26441,-97.77151,S1400,0.1,,Austin,453,Travis,Texas,USGS,8155500,"Barton Spgs @ Austin, TX","Barton Spgs @ Austin, TX"
178,"Battery Creek","Port Royal",SC,"United States",Southeast,"Ribaut Rd",32.3771401,-80.7145514,,"Ribaut Rd",32.37722,-80.7146,S1200,0.01,,"Port Royal",13,Beaufort,"South Carolina",USGS,2176635,"Battery Creek @ Port Royal, SC","Battery Creek @ Port Royal, SC"
179,"Batupan Bogue",Grenada,MS,"United States",Southeast,"Hwy 8 E",33.77400485,-89.7875859,,"Hwy 8 E",33.77405,-89.78762,S1200,0.01,,Grenada,43,Grenada,Mississippi,USGS,7285400,"Batupan Bogue @ Grenada, MS","Batupan Bogue @ Grenada, MS"
180,"Bayou Boeuf",Amelia,LA,"United States",Southeast,"898 Lillian Ln, ZIP: 70380",29.66833333,-91.0997222,898,"Lillian Ln",29.66725,-91.10038,S1400,0.14,70380,Amelia,101,"St. Mary",Louisiana,USGS,73814675,"Bayou Boeuf @ Amelia, LA","Bayou Boeuf @ Amelia, LA"
181,"Bayou Grand",Dulac,LA,"United States",Southeast,"71999 Shrimpers Row, ZIP: 70353",29.38299869,-90.7153674,71999,"Shrimpers Row",29.38309,-90.71593,S1400,0.06,70353,Dulac,109,Terrebonne,Louisiana,USGS,7381324,"Bayou Grand @ Dulac, LA","Bayou Grand @ Dulac, LA"
182,"Bayou Lafourche","Lafourche County",LA,"United States",Southeast,"100 E Barataria St",29.64705556,-90.5367778,100,"E Barataria St",29.64732,-90.53688,S1400,0.03,,,57,Lafourche,Louisiana,USGS,7381150,"Bayou Lafourche @ Lafourche County, LA","Bayou Lafourche @ Lafourche County, LA"
183,"Bayou Perot",,N/A,,N/A,,29.56577778,-90.1655556,,,,,,,,,,,,USGS,7380330,"Bayou Perot","Bayou Perot"
184,"Bayou Portage",,N/A,,N/A,,30.33166667,-89.3047222,,,,,,,,,,,,USGS,3.02E+14,"Bayou Portage","Bayou Portage"
185,"Bay-Waveland Yacht","Bay St. Louis",MS,"United States",Southeast,,30.32583333,-89.3252778,,,30.325,-89.32595,S1400,0.11,,"Bay St. Louis",45,Hancock,Mississippi,USGS,3.02E+14,"Bay-Waveland Yacht @ Bay St. Louis, MS","Bay-Waveland Yacht @ Bay St. Louis, MS"
